CODE_DEP,DEP_ETUD,CSM,SEXE,REGION,REGETUD,METRODOM,ILETUD,flow,count
01,01,1,1,84,84,M,2,14.85568184679649,3
01,01,1,2,84,84,M,2,45.31802230775607,9
01,01,2,1,84,84,M,2,111.39653096734457,25
01,01,2,2,84,84,M,2,80.28014425717797,17
01,01,3,1,84,84,M,2,274.37153417591503,59
01,01,3,2,84,84,M,2,253.06341897907808,53
01,01,4,1,84,84,M,2,410.5897127969737,94
01,01,4,2,84,84,M,2,494.6852132202741,106
01,01,5,1,84,84,M,2,229.33459965318735,48
01,01,5,2,84,84,M,2,378.913659321881,85
01,01,6,1,84,84,M,2,312.6595651287501,69
01,01,6,2,84,84,M,2,549.1617333683414,124
01,01,7,1,84,84,M,2,22.90457686559208,5
01,01,7,2,84,84,M,2,50.05535946736814,11
01,01,8,1,84,84,M,2,76.45693543500057,20
01,01,8,2,84,84,M,2,83.54102703351693,26
01,01,Z,1,84,84,M,2,52.91554037278269,10
01,01,Z,2,84,84,M,2,5.00000000000005,1
01,03,3,1,84,84,M,3,5,1
01,03,3,2,84,84,M,3,9.15156723576543,2
01,03,4,2,84,84,M,3,4.71979621542941,1
01,03,6,1,84,84,M,3,5.01946872260196,1
01,05,8,1,84,93,M,4,3.41515458705409,1
01,06,4,2,84,93,M,4,5.9397336800453,2
01,08,3,1,84,44,M,4,4.47379043248993,1
01,08,3,2,84,44,M,4,4.47379043248993,1
01,08,5,1,84,44,M,4,5.07085112529458,1
01,11,8,2,84,76,M,4,2.80621649048361,1
01,12,5,2,84,76,M,4,9.87145390070922,2
01,13,2,2,84,93,M,4,5.00452018502701,1
01,13,3,1,84,93,M,4,9.544859279555709,2
01,13,3,2,84,93,M,4,3.04669815071732,1
01,13,4,1,84,93,M,4,3.34754490434469,1
01,13,5,2,84,93,M,4,0.983999882294034,1
01,13,6,2,84,93,M,4,4.86013986013986,1
01,13,7,2,84,93,M,4,5.04404265183125,1
01,13,8,1,84,93,M,4,4.47379043248993,1
01,13,8,2,84,93,M,4,8.0206941245005,2
01,14,2,2,84,28,M,4,5,1
01,14,7,2,84,28,M,4,2.98699170126318,1
01,15,6,1,84,84,M,3,4.9641849429158,1
01,16,4,1,84,75,M,4,5.11170012664617,1
01,17,4,2,84,75,M,4,4.12069608926519,1
01,18,6,1,84,24,M,4,4.30673893315293,1
01,19,4,1,84,75,M,4,9.99778131520498,2
01,21,2,1,84,27,M,4,3.23084830939323,1
01,21,2,2,84,27,M,4,8.245048023005829,2
01,21,3,1,84,27,M,4,20.2434831680986,4
01,21,3,2,84,27,M,4,17.88390448606398,4
01,21,4,1,84,27,M,4,14.718511753585101,3
01,21,4,2,84,27,M,4,28.20872268094686,6
01,21,5,1,84,27,M,4,12.69579902560887,3
01,21,6,1,84,27,M,4,7.95955496334461,2
01,21,6,2,84,27,M,4,10.994539861360902,3
01,21,7,2,84,27,M,4,5,1
01,21,8,2,84,27,M,4,9.16814738085282,5
01,24,4,2,84,75,M,4,4.84951265066037,1
01,25,1,1,84,27,M,4,9.80799755799756,2
01,25,3,1,84,27,M,4,10,2
01,25,3,2,84,27,M,4,4.8505750330183,1
01,25,4,1,84,27,M,4,13.30950283323643,3
01,25,5,1,84,27,M,4,5,1
01,25,5,2,84,27,M,4,5.25149231273234,1
01,25,6,1,84,27,M,4,3.23078747368999,1
01,25,6,2,84,27,M,4,8.168199587494499,2
01,25,8,1,84,27,M,4,2.81908334212173,1
01,26,3,1,84,84,M,3,5.23335822900665,1
01,26,4,1,84,84,M,3,4.93069305932896,1
01,26,5,1,84,84,M,3,3.5863107060459907,2
01,26,6,2,84,84,M,3,5.0310169625399,1
01,2A,3,1,84,94,M,4,4.47379043248993,1
01,2B,3,1,84,94,M,4,5.2103189176423,1
01,30,3,1,84,76,M,4,5.40773009791889,1
01,30,6,1,84,76,M,4,10.08610295705614,2
01,30,6,2,84,76,M,4,5.06656787054519,1
01,31,2,1,84,76,M,4,9.853857297489611,2
01,31,2,2,84,76,M,4,2.8865075843836,1
01,31,3,1,84,76,M,4,4.47379043248993,1
01,31,3,2,84,76,M,4,5,1
01,31,4,2,84,76,M,4,5,1
01,31,5,2,84,76,M,4,14.80718085106383,3
01,31,6,1,84,76,M,4,4.83630944374369,1
01,32,4,2,84,76,M,4,4.47379043248993,1
01,33,3,1,84,75,M,4,3.0487863305559,1
01,33,3,2,84,75,M,4,14.59470695721312,3
01,33,4,2,84,75,M,4,4.23438350203216,1
01,33,5,2,84,75,M,4,15.35014878697858,3
01,34,3,1,84,76,M,4,9.473790432489931,2
01,34,3,2,84,76,M,4,17.085580762095802,4
01,34,4,1,84,76,M,4,19.49135399467204,4
01,34,4,2,84,76,M,4,7.9602034632250795,2
01,34,5,1,84,76,M,4,5.0453680243405,1
01,34,5,2,84,76,M,4,4.97790701258445,1
01,34,6,2,84,76,M,4,5.24897963967964,1
01,34,7,2,84,76,M,4,4.76885285394733,1
01,34,Z,1,84,76,M,4,8.75550692282042,1
01,35,4,2,84,53,M,4,15.00452018502701,3
01,36,6,1,84,24,M,4,4.95036502838304,1
01,37,3,1,84,24,M,4,4.47379043248993,1
01,38,2,1,84,84,M,3,4.76734190935837,1
01,38,2,2,84,84,M,3,2.74843089079763,1
01,38,3,1,84,84,M,3,45.72756817615212,10
01,38,3,2,84,84,M,3,54.31898383330031,12
01,38,4,1,84,84,M,3,59.09473325756465,13
01,38,4,2,84,84,M,3,32.49174833650008,7
01,38,5,1,84,84,M,3,18.33412866397922,4
01,38,5,2,84,84,M,3,18.439286026836392,4
01,38,6,1,84,84,M,3,28.18671836557351,6
01,38,6,2,84,84,M,3,14.7677117060577,3
01,38,7,1,84,84,M,3,5,1
01,38,7,2,84,84,M,3,4.92088607594937,1
01,38,8,2,84,84,M,3,2.69442462199646,1
01,38,Z,2,84,84,M,3,4.99999999997965,1
01,39,2,1,84,27,M,4,9.98337247910953,2
01,39,2,2,84,27,M,4,4.90654205607477,1
01,39,3,1,84,27,M,4,6.118628165206,2
01,39,4,1,84,27,M,4,17.64448346829576,4
01,39,4,2,84,27,M,4,7.66565862018582,2
01,39,5,1,84,27,M,4,2.77874303402584,1
01,39,6,1,84,27,M,4,5.0653171100029,1
01,39,7,1,84,27,M,4,2.56134782550542,1
01,39,8,1,84,27,M,4,1.08886291034198,1
01,40,3,2,84,75,M,4,4.93572695035461,1
01,42,1,2,84,84,M,3,4.59267359212685,1
01,42,2,1,84,84,M,3,10,2
01,42,2,2,84,84,M,3,4.76885285394733,1
01,42,3,1,84,84,M,3,14.9533021185554,3
01,42,3,2,84,84,M,3,4.98834563123777,1
01,42,4,1,84,84,M,3,31.848599289379464,8
01,42,4,2,84,84,M,3,24.8517398680293,5
01,42,5,1,84,84,M,3,8.3706371932628,2
01,42,5,2,84,84,M,3,6.150127786415499,2
01,42,6,1,84,84,M,3,17.95935651060459,4
01,42,6,2,84,84,M,3,19.992306356851408,4
01,42,Z,2,84,84,M,3,5.00131914957165,1
01,44,4,1,84,52,M,4,0.991753453160621,1
01,49,2,2,84,52,M,4,2.95761085098599,1
01,49,4,2,84,52,M,4,1.63636428995101,1
01,49,5,1,84,52,M,4,2.93794148665219,1
01,49,6,1,84,52,M,4,3.53431992075239,1
01,51,3,1,84,44,M,4,5,1
01,51,3,2,84,44,M,4,4.97306702573309,1
01,54,3,2,84,44,M,4,2.983619584082709,3
01,56,3,1,84,53,M,4,5.02555839569094,1
01,58,6,2,84,27,M,4,4.98373257622427,1
01,59,2,1,84,32,M,4,5.10989010989011,1
01,59,2,2,84,32,M,4,5.11961722488038,1
01,59,3,1,84,32,M,4,3.03967770251754,1
01,59,3,2,84,32,M,4,15.37849348617697,4
01,59,4,1,84,32,M,4,4.72913164173751,1
01,59,4,2,84,32,M,4,6.03365338931871,2
01,59,5,1,84,32,M,4,5,1
01,59,5,2,84,32,M,4,7.58018922321279,2
01,59,6,1,84,32,M,4,2.69442462199646,1
01,59,6,2,84,32,M,4,4.96825396825397,1
01,59,7,2,84,32,M,4,5.0310169625399,1
01,60,3,1,84,32,M,4,5.03136690201275,1
01,60,5,2,84,32,M,4,5.0134187496576,1
01,60,7,1,84,32,M,4,5,1
01,62,3,1,84,32,M,4,5,1
01,62,Z,1,84,32,M,4,3.33291553195606,2
01,62,Z,2,84,32,M,4,1.66645776597803,1
01,63,1,2,84,84,M,3,9.98731619318762,2
01,63,3,1,84,84,M,3,4.8505750330183,1
01,63,3,2,84,84,M,3,5,1
01,63,5,2,84,84,M,3,15.169085179361261,3
01,63,6,1,84,84,M,3,5,1
01,64,4,2,84,75,M,4,4.97811967007286,1
01,67,3,2,84,44,M,4,3.9406658820600295,2
01,67,4,2,84,44,M,4,5,1
01,67,5,2,84,44,M,4,2.73723481265183,1
01,67,6,2,84,44,M,4,4.9236638931721,2
01,67,8,1,84,44,M,4,2.46183194658605,1
01,68,8,2,84,44,M,4,5.09990232970287,1
01,69,1,2,84,84,M,3,14.96261363278414,3
01,69,2,1,84,84,M,3,185.79719905775866,39
01,69,2,2,84,84,M,3,240.33037903945026,50
01,69,3,1,84,84,M,3,496.75891702103206,105
01,69,3,2,84,84,M,3,694.6445926149022,147
01,69,4,1,84,84,M,3,641.9633588410256,143
01,69,4,2,84,84,M,3,850.506278213396,192
01,69,5,1,84,84,M,3,370.03379806559104,81
01,69,5,2,84,84,M,3,600.935641630632,133
01,69,6,1,84,84,M,3,311.32665810995866,71
01,69,6,2,84,84,M,3,584.1017226885156,133
01,69,7,1,84,84,M,3,86.204571242678,18
01,69,7,2,84,84,M,3,70.236660915295,15
01,69,8,1,84,84,M,3,55.62277853066337,13
01,69,8,2,84,84,M,3,77.13367700545369,21
01,69,Z,1,84,84,M,3,30.000003994145082,6
01,69,Z,2,84,84,M,3,25.00000399414516,5
01,71,2,1,84,27,M,4,40.36279627064193,9
01,71,2,2,84,27,M,4,24.95610407055384,5
01,71,3,1,84,27,M,4,10.05741611776693,2
01,71,3,2,84,27,M,4,24.83846066271292,5
01,71,4,1,84,27,M,4,51.88102141744139,12
01,71,4,2,84,27,M,4,60.07889439726366,12
01,71,5,1,84,27,M,4,29.02410720523756,7
01,71,5,2,84,27,M,4,27.97318511244207,6
01,71,6,1,84,27,M,4,14.935618990617009,3
01,71,6,2,84,27,M,4,65.03773682752235,13
01,71,7,1,84,27,M,4,9.835100117785629,2
01,71,7,2,84,27,M,4,9.87987813014235,2
01,71,8,2,84,27,M,4,4.88615937687243,1
01,72,3,1,84,52,M,4,5,1
01,73,2,1,84,84,M,3,15.18778097857279,3
01,73,3,1,84,84,M,3,23.92570053505272,5
01,73,3,2,84,84,M,3,5.04979249297957,1
01,73,4,1,84,84,M,3,41.00996056427186,8
01,73,4,2,84,84,M,3,28.07591323737375,6
01,73,5,1,84,84,M,3,37.75083023563911,8
01,73,5,2,84,84,M,3,24.89562729455644,5
01,73,6,1,84,84,M,3,10.54521319084423,3
01,73,6,2,84,84,M,3,39.932513533586864,8
01,73,8,1,84,84,M,3,1.989079722721806,2
01,73,8,2,84,84,M,3,4.89936953942299,1
01,74,1,1,84,84,M,3,5,1
01,74,1,2,84,84,M,3,14.98428952047643,3
01,74,2,1,84,84,M,3,20.25249754823679,5
01,74,2,2,84,84,M,3,7.67329448215096,2
01,74,3,1,84,84,M,3,26.38426268726863,6
01,74,3,2,84,84,M,3,15.14381113349054,3
01,74,4,1,84,84,M,3,57.98512484585619,12
01,74,4,2,84,84,M,3,36.02146759378642,8
01,74,5,1,84,84,M,3,46.38376782818975,12
01,74,5,2,84,84,M,3,63.06900063574709,16
01,74,6,1,84,84,M,3,57.69443325378325,15
01,74,6,2,84,84,M,3,43.11688872561064,10
01,74,7,2,84,84,M,3,4.8505750330183,1
01,74,8,2,84,84,M,3,5,1
01,75,2,1,84,11,M,4,12.9584175072841,3
01,75,3,1,84,11,M,4,29.161866607414062,7
01,75,3,2,84,11,M,4,29.551779411218263,7
01,75,4,1,84,11,M,4,10.09958498595914,2
01,75,4,2,84,11,M,4,39.38004045887975,8
01,75,5,2,84,11,M,4,24.17135915487575,6
01,75,7,1,84,11,M,4,2.94159762334262,1
01,75,8,1,84,11,M,4,5.48339415943908,2
01,75,8,2,84,11,M,4,2.74169707971954,1
01,76,2,2,84,28,M,4,5.19933554817276,1
01,76,4,2,84,28,M,4,5.06532055887516,1
01,76,5,1,84,28,M,4,4.74478473146915,1
01,76,6,1,84,28,M,4,5,1
01,76,7,2,84,28,M,4,4.92067426871591,1
01,77,3,1,84,11,M,4,5,1
01,78,Z,2,84,11,M,4,3.33333333333337,1
01,82,5,2,84,76,M,4,4.97790701258445,1
01,84,3,1,84,93,M,4,4.8505750330183,1
01,84,4,2,84,93,M,4,5.04765089449925,1
01,86,4,1,84,75,M,4,8.53920629094085,2
01,86,4,2,84,75,M,4,3.21691419142231,1
01,86,5,1,84,75,M,4,5.28862734199911,1
01,86,6,1,84,75,M,4,4.93890977443609,1
01,87,2,2,84,75,M,4,5,1
01,88,4,2,84,44,M,4,5.04309029488912,1
01,90,3,1,84,27,M,4,4.95778562667974,1
01,90,3,2,84,27,M,4,5,1
01,90,6,1,84,27,M,4,5.11499004994729,1
01,91,3,2,84,11,M,4,4.47379043248993,1
01,91,4,2,84,11,M,4,0.974712308054248,1
01,91,5,2,84,11,M,4,2.7944449731506,1
01,91,6,1,84,11,M,4,4.47379043248993,1
01,91,6,2,84,11,M,4,3.12250726558752,1
01,92,3,1,84,11,M,4,5.02013422818792,1
01,92,3,2,84,11,M,4,14.25075338219183,3
01,92,4,1,84,11,M,4,4.8505750330183,1
01,92,4,2,84,11,M,4,2.7944449731506,1
01,92,5,2,84,11,M,4,4.47379043248993,1
01,92,6,2,84,11,M,4,5.04511278195489,1
01,92,7,1,84,11,M,4,5.24896135574158,1
01,92,8,2,84,11,M,4,2.94025631760392,1
01,93,3,1,84,11,M,4,4.47379043248993,1
01,93,5,1,84,11,M,4,4.93572695035461,1
01,94,4,1,84,11,M,4,2.81908334212173,1
01,94,Z,1,84,11,M,4,3.33333333333337,1
01,94,Z,2,84,11,M,4,3.33333333333337,1
01,95,2,2,84,11,M,4,4.91840535682007,1
01,95,6,1,84,11,M,4,4.47379043248993,1
01,95,Z,1,84,11,M,4,5,1
01,95,Z,2,84,11,M,4,5,1
01,97,5,1,84,04,M,5,4.47379043248993,1
01,97,5,2,84,04,M,5,4.47379043248993,1
02,02,1,1,32,32,M,2,50.25583671319309,10
02,02,1,2,32,32,M,2,70.57228280165845,14
02,02,2,1,32,32,M,2,90.19054626328429,19
02,02,2,2,32,32,M,2,114.30784056823835,25
02,02,3,1,32,32,M,2,114.97827687836349,26
02,02,3,2,32,32,M,2,151.9214597507406,33
02,02,4,1,32,32,M,2,386.9864111144043,91
02,02,4,2,32,32,M,2,440.7582722591429,104
02,02,5,1,32,32,M,2,449.2599636255806,101
02,02,5,2,32,32,M,2,526.3788161999801,125
02,02,6,1,32,32,M,2,541.4624454836766,127
02,02,6,2,32,32,M,2,762.2379806561639,175
02,02,7,1,32,32,M,2,60.60255698956441,15
02,02,7,2,32,32,M,2,49.12679942317938,12
02,02,8,1,32,32,M,2,99.57104637560892,27
02,02,8,2,32,32,M,2,160.68786835164184,40
02,02,Z,2,32,32,M,2,15,3
02,03,4,1,32,84,M,4,2.98077806875166,1
02,06,8,1,32,93,M,4,2.69313930915228,1
02,08,6,1,32,44,M,4,5,1
02,10,4,1,32,44,M,4,4.81818181818182,1
02,10,5,1,32,44,M,4,7.6870286469461,2
02,10,6,1,32,44,M,4,10.02604166666667,2
02,13,1,1,32,93,M,4,4.78944565897756,1
02,13,4,1,32,93,M,4,10.32930152532157,2
02,18,3,2,32,24,M,4,2.84030984324311,1
02,18,4,1,32,24,M,4,2.82227770944979,1
02,21,2,2,32,27,M,4,4.74284627171354,1
02,21,3,1,32,27,M,4,6.908182534953919,2
02,21,6,1,32,27,M,4,5.04076086956522,1
02,22,6,1,32,53,M,4,2.78901048880621,1
02,24,2,2,32,75,M,4,5,1
02,25,5,2,32,27,M,4,5.03460207612457,1
02,27,4,1,32,28,M,4,5.00000791281829,1
02,29,5,1,32,53,M,4,4.19872577170743,2
02,30,3,1,32,76,M,4,2.6032527473722,1
02,30,5,2,32,76,M,4,3.06625214716244,1
02,31,3,1,32,76,M,4,2.7414612434295,1
02,31,3,2,32,76,M,4,3.10690073078958,1
02,31,4,2,32,76,M,4,5.04643962848297,1
02,34,3,1,32,76,M,4,3.2249107337324,1
02,34,3,2,32,76,M,4,5.07629704984741,1
02,34,4,1,32,76,M,4,8.22809652180937,3
02,34,4,2,32,76,M,4,2.82484637784502,1
02,35,1,2,32,53,M,4,5.24390243902439,1
02,35,2,2,32,53,M,4,3.08596177681629,1
02,35,3,1,32,53,M,4,7.90046927608571,2
02,35,3,2,32,53,M,4,8.02417724946063,2
02,35,6,1,32,53,M,4,5.07299270072993,1
02,37,4,1,32,24,M,4,2.86875986387762,1
02,37,5,1,32,24,M,4,5.20325203252033,1
02,38,3,1,32,84,M,4,2.83535128587325,1
02,38,3,2,32,84,M,4,5,1
02,38,6,1,32,84,M,4,5.11182108626198,1
02,38,6,2,32,84,M,4,4.91166077738516,1
02,39,5,2,32,27,M,4,4.98402555910543,1
02,42,3,1,32,84,M,4,5.07431227241393,1
02,44,3,1,32,52,M,4,3.02417724946063,1
02,49,7,1,32,52,M,4,2.68061522682004,1
02,51,1,2,32,44,M,4,15.35863182253134,3
02,51,2,1,32,44,M,4,26.036029912984148,8
02,51,2,2,32,44,M,4,29.169332852930438,8
02,51,3,1,32,44,M,4,85.52335553745029,21
02,51,3,2,32,44,M,4,77.21149494672403,18
02,51,4,1,32,44,M,4,158.95351261408908,36
02,51,4,2,32,44,M,4,160.17140682783034,38
02,51,5,1,32,44,M,4,109.42486093868678,27
02,51,5,2,32,44,M,4,153.55005741757728,39
02,51,6,1,32,44,M,4,100.61827097814427,27
02,51,6,2,32,44,M,4,156.47780654837106,36
02,51,7,1,32,44,M,4,12.29255670271137,3
02,51,7,2,32,44,M,4,26.99260004815695,7
02,51,8,1,32,44,M,4,16.65388482501076,5
02,51,8,2,32,44,M,4,15.176398351808711,6
02,51,Z,1,32,44,M,4,4.99992986055413,1
02,54,3,1,32,44,M,4,5.05328527135526,1
02,54,5,1,32,44,M,4,5,1
02,54,6,2,32,44,M,4,5,1
02,57,4,1,32,44,M,4,2.78166794976695,1
02,59,1,1,32,32,M,3,30.240050979447968,6
02,59,1,2,32,32,M,3,17.5659189025892,4
02,59,2,1,32,32,M,3,25.39452041932808,6
02,59,2,2,32,32,M,3,31.38297192445068,8
02,59,3,1,32,32,M,3,64.34720793351045,15
02,59,3,2,32,32,M,3,58.37923372738801,16
02,59,4,1,32,32,M,3,84.69569782861088,21
02,59,4,2,32,32,M,3,114.43917511200623,27
02,59,5,1,32,32,M,3,53.96438613711157,12
02,59,5,2,32,32,M,3,60.66214946023634,15
02,59,6,1,32,32,M,3,40.23515271895385,8
02,59,6,2,32,32,M,3,82.90238603030899,20
02,59,7,1,32,32,M,3,18.48006529630816,4
02,59,7,2,32,32,M,3,28.05168066866304,6
02,59,8,1,32,32,M,3,3.02464024644349,1
02,59,8,2,32,32,M,3,17.79932314613889,4
02,59,Z,2,32,32,M,3,0.999803381813746,1
02,60,1,1,32,32,M,3,9.65944816521802,2
02,60,2,1,32,32,M,3,14.93249483936461,3
02,60,2,2,32,32,M,3,9.804701938616791,2
02,60,3,1,32,32,M,3,13.68483998935762,4
02,60,3,2,32,32,M,3,8.87760617155365,3
02,60,4,1,32,32,M,3,33.2008576856867,12
02,60,4,2,32,32,M,3,51.811901326029115,17
02,60,5,1,32,32,M,3,34.92309262554641,9
02,60,5,2,32,32,M,3,28.88898236332961,7
02,60,6,1,32,32,M,3,18.12085483198053,5
02,60,6,2,32,32,M,3,46.19993825128165,13
02,60,8,1,32,32,M,3,4.77544910179641,1
02,62,1,1,32,32,M,3,5,1
02,62,1,2,32,32,M,3,5,1
02,62,2,1,32,32,M,3,4.97695991864647,1
02,62,3,1,32,32,M,3,17.90989496265273,4
02,62,3,2,32,32,M,3,4.95274672623893,1
02,62,4,1,32,32,M,3,19.957672068295402,4
02,62,4,2,32,32,M,3,13.12421186287907,3
02,62,5,1,32,32,M,3,30.97676023520653,7
02,62,5,2,32,32,M,3,1.01273075403368,1
02,62,6,1,32,32,M,3,5.950647923063811,2
02,62,6,2,32,32,M,3,5.02777777777778,1
02,63,4,2,32,84,M,4,2.68475177237103,1
02,64,2,2,32,75,M,4,5.02797677982456,1
02,66,4,2,32,76,M,4,5.09650707861266,1
02,67,3,2,32,44,M,4,4.98643147896879,1
02,67,6,2,32,44,M,4,5.66037735849057,1
02,68,5,1,32,44,M,4,4.97108561165738,1
02,69,2,2,32,84,M,4,5.00808070763102,1
02,69,3,1,32,84,M,4,2.86487541751997,1
02,69,3,2,32,84,M,4,2.024396729587565,2
02,69,5,1,32,84,M,4,3.86930083421627,1
02,69,5,2,32,84,M,4,23.51721025659269,6
02,69,8,2,32,84,M,4,1.05024468904932,1
02,72,2,1,32,52,M,4,3.04017946720426,1
02,72,8,1,32,52,M,4,4.97962966356891,1
02,73,3,1,32,84,M,4,10,2
02,75,1,1,32,11,M,4,5.16817579532619,1
02,75,1,2,32,11,M,4,4.67602013491151,1
02,75,2,1,32,11,M,4,1.02528686481666,1
02,75,2,2,32,11,M,4,12.108619575920798,4
02,75,3,1,32,11,M,4,60.51481174223875,19
02,75,3,2,32,11,M,4,53.27698901547086,16
02,75,4,1,32,11,M,4,56.074225763283174,16
02,75,4,2,32,11,M,4,50.62943991113101,17
02,75,5,1,32,11,M,4,18.72860386620412,9
02,75,5,2,32,11,M,4,40.81704966250514,13
02,75,6,1,32,11,M,4,18.371646992528092,4
02,75,6,2,32,11,M,4,88.87626255741304,22
02,75,7,1,32,11,M,4,13.6167779419628,3
02,75,8,1,32,11,M,4,5.72342973803837,2
02,75,8,2,32,11,M,4,23.34050040995762,9
02,76,3,2,32,28,M,4,2.67713612768949,1
02,76,4,2,32,28,M,4,9.99923722349352,2
02,76,5,1,32,28,M,4,5,1
02,76,6,1,32,28,M,4,3.11757518975677,1
02,76,6,2,32,28,M,4,7.5697285299430295,2
02,77,2,2,32,11,M,4,3.55020978068653,1
02,77,3,2,32,11,M,4,8.41762288272219,2
02,77,4,2,32,11,M,4,8.53953466264653,3
02,77,5,1,32,11,M,4,3.08596177681629,1
02,77,5,2,32,11,M,4,20.12120572581523,4
02,77,6,2,32,11,M,4,10.26812509367667,2
02,77,8,2,32,11,M,4,1.21000623417162,1
02,78,5,1,32,11,M,4,5.07629704984741,1
02,78,6,2,32,11,M,4,10.14122213923733,2
02,78,7,1,32,11,M,4,5.00953708943587,1
02,79,2,2,32,75,M,4,1.01347702548315,1
02,80,1,1,32,32,M,3,9.93920641155431,2
02,80,2,1,32,32,M,3,16.00630848560668,4
02,80,2,2,32,32,M,3,11.39015007805033,3
02,80,3,1,32,32,M,3,76.22411643223653,24
02,80,3,2,32,32,M,3,47.52236431188364,16
02,80,4,1,32,32,M,3,75.25330961670444,21
02,80,4,2,32,32,M,3,87.70400911688512,27
02,80,5,1,32,32,M,3,71.07948577469473,22
02,80,5,2,32,32,M,3,114.68294303456213,37
02,80,6,1,32,32,M,3,99.81893212918727,28
02,80,6,2,32,32,M,3,44.19015077768566,11
02,80,7,1,32,32,M,3,21.22085492928815,8
02,80,7,2,32,32,M,3,17.7933868051379,4
02,80,8,1,32,32,M,3,12.981253706010103,5
02,80,8,2,32,32,M,3,32.23158297670651,11
02,80,Z,1,32,32,M,3,4.99992986055413,1
02,86,5,1,32,75,M,4,4.98643147896879,1
02,88,6,1,32,44,M,4,4.90015870316165,1
02,90,4,1,32,27,M,4,2.69313930915228,1
02,91,3,1,32,11,M,4,5,1
02,91,8,1,32,11,M,4,0.98912465393159,1
02,92,2,1,32,11,M,4,2.59912153438822,1
02,92,2,2,32,11,M,4,4.98956231645375,1
02,92,3,1,32,11,M,4,11.16308794890464,4
02,92,3,2,32,11,M,4,18.94050115163514,5
02,92,4,1,32,11,M,4,6.07064581194874,2
02,92,4,2,32,11,M,4,13.58257037466084,4
02,92,5,1,32,11,M,4,2.78077284259733,1
02,92,5,2,32,11,M,4,16.14709559040433,4
02,92,6,1,32,11,M,4,7.80008359362882,2
02,92,6,2,32,11,M,4,16.063420438120538,4
02,92,7,1,32,11,M,4,5.01730103806228,1
02,93,2,1,32,11,M,4,3.08596177681629,1
02,93,2,2,32,11,M,4,3.15137574915297,1
02,93,3,1,32,11,M,4,7.83457853693548,2
02,93,3,2,32,11,M,4,13.85369189582039,4
02,93,4,1,32,11,M,4,18.35267206063747,5
02,93,4,2,32,11,M,4,12.9888741990104,4
02,93,5,1,32,11,M,4,2.04264328942778,2
02,93,5,2,32,11,M,4,2.98077806875166,1
02,93,6,1,32,11,M,4,5.10937290400814,1
02,93,8,1,32,11,M,4,1.03507929838281,1
02,93,8,2,32,11,M,4,5,1
02,94,3,1,32,11,M,4,5.969888202989958,2
02,94,3,2,32,11,M,4,5,1
02,94,4,2,32,11,M,4,8.99012668120762,3
02,94,5,2,32,11,M,4,1.02528686481666,1
02,94,6,1,32,11,M,4,2.64526579128055,1
02,94,6,2,32,11,M,4,5.1027397260274,1
02,94,7,1,32,11,M,4,3.01006165971003,1
02,94,7,2,32,11,M,4,4.7921760391198,1
02,95,5,2,32,11,M,4,5.6491712490474395,2
02,95,Z,1,32,11,M,4,4.99992986055413,1
02,95,Z,2,32,11,M,4,4.99992986055413,1
02,97,4,2,32,01,M,5,2.50755071527515,1
03,01,5,2,84,84,M,3,3.28192229550428,1
03,02,6,2,84,32,M,4,4.86631016042781,1
03,03,1,1,84,84,M,2,17.93656430906045,4
03,03,1,2,84,84,M,2,34.97286796083195,7
03,03,2,1,84,84,M,2,54.823616949199305,13
03,03,2,2,84,84,M,2,92.93570702860339,19
03,03,3,1,84,84,M,2,36.68850701929881,8
03,03,3,2,84,84,M,2,64.53747265892412,15
03,03,4,1,84,84,M,2,179.35951830526847,42
03,03,4,2,84,84,M,2,272.9847271105577,69
03,03,5,1,84,84,M,2,248.6463221424234,58
03,03,5,2,84,84,M,2,257.62177996462725,63
03,03,6,1,84,84,M,2,168.78910936014734,38
03,03,6,2,84,84,M,2,298.2938016169472,65
03,03,7,1,84,84,M,2,23.77626160454243,5
03,03,7,2,84,84,M,2,9.4874315793048,3
03,03,8,1,84,84,M,2,105.23371815735528,34
03,03,8,2,84,84,M,2,128.18183529326936,44
03,03,Z,1,84,84,M,2,14.99997165804065,3
03,06,3,1,84,93,M,4,0.978243445041781,1
03,06,3,2,84,93,M,4,2.69677605405124,1
03,13,3,1,84,93,M,4,8.92121047548576,3
03,13,3,2,84,93,M,4,2.82432887558339,1
03,13,5,2,84,93,M,4,2.74317654795981,1
03,13,8,2,84,93,M,4,3.50713441280332,1
03,15,4,1,84,84,M,3,5.06576010623801,1
03,15,6,1,84,84,M,3,5,1
03,17,4,1,84,75,M,4,5.00217495872726,1
03,18,2,2,84,24,M,4,5,1
03,18,4,1,84,24,M,4,5,1
03,18,5,1,84,24,M,4,3.37043587490789,1
03,18,5,2,84,24,M,4,2.95445266114104,1
03,18,6,2,84,24,M,4,4.97247993835858,1
03,18,8,1,84,24,M,4,4.99997165804443,1
03,19,4,2,84,75,M,4,5.00217495872726,1
03,19,6,1,84,75,M,4,10.3723299464509,2
03,21,4,2,84,27,M,4,13.19354063633798,3
03,21,5,1,84,27,M,4,6.093678270466571,2
03,21,6,1,84,27,M,4,1.05988706113817,1
03,21,6,2,84,27,M,4,5.03973105134474,1
03,23,3,2,84,75,M,4,2.84555951993275,1
03,23,4,2,84,75,M,4,3.19574732597999,1
03,23,6,2,84,75,M,4,5.0221898397515,1
